C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_19_756.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_19_756.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_19_756.jpg, 0, 0, 0, 7.859285E-05
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_19_860.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_19_860.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_19_860.jpg, 0, 0, 0, 7.894784E-05
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_19_964.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_19_964.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_19_964.jpg, 0, 0.1083798, 0, 0.01736674
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_064.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_064.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_064.jpg, 0, 0.399929, 0, 0.3885732
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_164.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_164.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_164.jpg, 0, 0.7141514, 0, 1.063755
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_265.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_265.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_265.jpg, 0, 1, 0, 2.113248
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_367.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_367.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_367.jpg, 0, 1, 0, 3.279426
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_469.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_469.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_469.jpg, 0, 1, 0, 4.454041
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_570.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_570.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_570.jpg, 0, 1, 0, 5.615291
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_673.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_673.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_673.jpg, -0.3091035, 1, 0, 6.974733
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_774.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_774.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_774.jpg, -0.1776759, 1, 0, 8.096444
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_876.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_876.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_876.jpg, 0, 1, 0, 9.215534
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_20_979.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_20_979.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_20_979.jpg, 0, 1, 0, 10.32978
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_081.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_081.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_081.jpg, -0.2821614, 1, 0, 11.50794
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_187.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_187.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_187.jpg, -0.5789547, 1, 0, 12.25426
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_290.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_290.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_290.jpg, -0.5198995, 1, 0, 13.51211
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_391.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_391.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_391.jpg, -0.2146639, 1, 0, 14.42713
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_492.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_492.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_492.jpg, 0, 1, 0, 15.69411
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_597.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_597.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_597.jpg, 0, 1, 0, 16.81475
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_699.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_699.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_699.jpg, -0.0398496, 1, 0, 17.82505
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_801.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_801.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_801.jpg, -0.3357822, 1, 0, 18.82479
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_21_903.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_21_903.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_21_903.jpg, -0.3635289, 1, 0, 19.73394
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_003.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_003.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_003.jpg, -0.06236222, 1, 0, 20.73598
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_105.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_105.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_105.jpg, -0.110502, 1, 0, 21.75496
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_208.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_208.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_208.jpg, -0.4154793, 1, 0, 22.65486
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_311.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_311.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_311.jpg, -0.1095815, 1, 0, 23.64172
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_415.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_415.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_415.jpg, -0.3742706, 1, 0, 24.77689
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_519.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_519.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_519.jpg, -0.3448217, 1, 0, 25.63862
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_620.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_620.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_620.jpg, -0.06248391, 1, 0, 26.59766
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_721.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_721.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_721.jpg, 0, 1, 0, 27.52373
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_826.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_826.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_826.jpg, 0, 0.9641482, 0, 28.45319
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_22_933.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_22_933.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_22_933.jpg, 0, 0.6036985, 0, 29.21958
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_038.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_038.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_038.jpg, 0, 0.3950319, 0, 29.46982
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_139.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_139.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_139.jpg, -0.0688566, 0.7008346, 0, 29.84439
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_240.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_240.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_240.jpg, -0.258753, 1, 0, 30.16297
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_345.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_345.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_345.jpg, 0, 0.7165834, 0, 30.12769
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_446.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_446.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_446.jpg, 0, 0.4197907, 0, 30.05589
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_547.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_547.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_547.jpg, 0, 0.1189213, 0, 29.97045
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_650.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_650.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_650.jpg, 0, 0.3457093, 0, 29.92798
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_757.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_757.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_757.jpg, -0.1989582, 0.7094392, 0, 30.09335
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_861.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_861.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_861.jpg, 0, 0.4124986, 0, 30.05235
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_23_964.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_23_964.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_23_964.jpg, 0, 0.1233256, 0, 29.96736
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_065.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_065.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_065.jpg, -0.1334496, 0.0792786, 0, 29.68696
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_166.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_166.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_166.jpg, -0.4377855, 0.3836145, 0, 29.54851
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_270.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_270.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_270.jpg, -0.4767906, 0.4226197, 0, 29.62007
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_373.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_373.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_373.jpg, -0.1248201, 0.07064915, 0, 29.6218
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_476.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_476.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_476.jpg, 0, 0, 0, 29.31977
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_582.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_582.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_582.jpg, 0, 0, 0, 29.02205
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_687.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_687.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_687.jpg, 0, 0, 0, 28.73023
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_792.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_792.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_792.jpg, 0, 0.0564933, 0, 28.38434
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_893.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_893.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_893.jpg, 0, 0.3599211, 0, 28.35364
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_24_994.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_24_994.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_24_994.jpg, 0, 0.6600138, 0, 28.68653
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_098.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_098.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_098.jpg, 0, 0.9567576, 0, 29.37795
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_203.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_203.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_203.jpg, 0, 1, 0, 30.18774
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_304.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_304.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_304.jpg, 0, 1, 0, 30.18999
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_405.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_405.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_405.jpg, -0.2721582, 1, 0, 30.17208
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_506.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_506.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_506.jpg, -0.03220918, 0.8609287, 0, 30.16776
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_608.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_608.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_608.jpg, 0, 0.5664264, 0, 30.09364
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_713.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_713.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_713.jpg, 0, 0.2102683, 0, 30.00066
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_816.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_816.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_816.jpg, 0, 0.0624459, 0, 29.7877
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_25_921.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_25_921.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_25_921.jpg, -0.1109307, 0.3616059, 0, 29.73914
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_025.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_025.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_025.jpg, -0.3483339, 0.6581037, 0, 29.95771
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_127.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_127.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_127.jpg, -0.04381441, 0.4209288, 0, 30.05577
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_228.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_228.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_228.jpg, 0, 0.1191219, 0, 29.9725
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_328.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_328.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_328.jpg, 0, 0, 0, 29.68974
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_429.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_429.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_429.jpg, 0, 0, 0, 29.3913
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_530.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_530.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_530.jpg, -0.0328023, 0.0685305, 0, 29.096
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_633.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_633.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_633.jpg, -0.2799897, 0.4168839, 0, 29.03223
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_737.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_737.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_737.jpg, 0, 0.1077792, 0, 29.0686
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_836.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_836.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_836.jpg, 0, 0, 0, 28.78916
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_26_942.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_26_942.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_26_942.jpg, 0, 0.1736982, 0, 28.54847
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_046.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_046.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_046.jpg, 0, 0.4707501, 0, 28.67409
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_151.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_151.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_151.jpg, 0, 0.7801467, 0, 29.16569
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_253.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_253.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_253.jpg, -0.3083835, 1, 0, 30.13692
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_356.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_356.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_356.jpg, -7.079728E-05, 0.935461, 0, 30.18886
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_460.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_460.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_460.jpg, 0, 0.6426868, 0, 30.11419
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_561.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_561.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_561.jpg, 0, 0.3338449, 0, 30.03703
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_667.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_667.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_667.jpg, 0, 0.03351638, 0, 29.90801
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_770.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_770.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_770.jpg, -0.1227903, 0.2673505, 0, 29.7564
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_873.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_873.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_873.jpg, -0.4736061, 0.6181662, 0, 29.89333
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_27_976.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_27_976.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_27_976.jpg, -0.160762, 0.6493578, 0, 30.11144
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_081.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_081.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_081.jpg, 0, 0.3523509, 0, 30.03679
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_184.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_184.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_184.jpg, 0, 0.05931031, 0, 29.92994
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_288.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_288.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_288.jpg, 0, 0, 0, 29.63668
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_388.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_388.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_388.jpg, 0, 0.2597445, 0, 29.49562
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_490.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_490.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_490.jpg, 0, 0.5573547, 0, 29.71095
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_592.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_592.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_592.jpg, 0, 0.8584575, 0, 30.14192
C:\Users\User\Desktop\Data\IMG\center_2023_02_21_10_34_28_695.jpg, C:\Users\User\Desktop\Data\IMG\left_2023_02_21_10_34_28_695.jpg, C:\Users\User\Desktop\Data\IMG\right_2023_02_21_10_34_28_695.jpg, 0, 1, 0, 30.1904
